mlb_id,mlb_name,mlb_pos,mlb_team,mlb_team_long,bats,throws,birth_year,bp_id,bref_id,bref_name,fg_id,fg_name,fg_pos,lahman_id,retro_id,retro_name,debut
457760,Danny Dorn,RF,TOR,Toronto Blue Jays,L,L,1984,51992,dornda01,Danny Dorn,1050,Daniel Dorn,1B/OF,dornda01,dornd001,Danny Dorn,20150421
457768,Bryan Morris,P,SF,San Francisco Giants,L,R,1987,51993,morribr01,Bryan Morris,10234,Bryan Morris,P,morribr01,morrb002,Bryan Morris,20120914
457775,Desmond Jennings,LF,TB,Tampa Bay Rays,R,R,1986,51994,jennide01,Desmond Jennings,1965,Desmond Jennings,OF,jennide01,jennd002,Desmond Jennings,20100901
459932,Hector Ambriz,P,SD,San Diego Padres,L,R,1984,52005,ambrihe01,Hector Ambriz,559,Hector Ambriz,,ambrihe01,ambrh001,Hector Ambriz,20100430
458701,Luis Exposito,C,BAL,Baltimore Orioles,R,R,1987,52029,exposlu01,Luis Exposito,4398,Luis Exposito,C,exposlu01,expol001,Luis Exposito,20120504
458708,Josh Tomlin,P,ATL,Atlanta Braves,R,R,1984,52032,tomlijo01,Josh Tomlin,9388,Josh Tomlin,P,tomlijo01,tomlj001,Josh Tomlin,20100727
458720,John Holdzkom,P,PIT,Pittsburgh Pirates,R,R,1987,52034,holdzjo01,John Holdzkom,9392,John Holdzkom,P,holdzjo01,holdj001,John Holdzkom,20140902
460008,Anthony Varvaro,P,BOS,Boston Red Sox,R,R,1984,52044,varvaan01,Anthony Varvaro,2385,Anthony Varvaro,P,varvaan01,varva001,Anthony Varvaro,20100924
460024,Luke Hochevar,P,KC,Kansas City Royals,R,R,1983,52047,hochelu01,Luke Hochevar,6943,Luke Hochevar,P,hochelu01,hochl001,Luke Hochevar,20070908
460072,Jason Berken,P,CHC,Chicago Cubs,R,R,1983,52053,berkeja01,Jason Berken,5673,Jason Berken,P,berkeja01,berkj001,Jason Berken,20090526
460086,Alex Gordon,LF,KC,Kansas City Royals,L,R,1984,52054,gordoal01,Alex Gordon,5209,Alex Gordon,OF,gordoal01,gorda001,Alex Gordon,20070402
460092,Chris Leroux,P,PHI,Philadelphia Phillies,L,R,1984,52057,lerouch01,Chris Leroux,7645,Chris Leroux,P,lerouch01,leroc001,Chris Leroux,20090526
462089,Juan Jaime,P,ATL,Atlanta Braves,R,R,1987,52076,jaimeju01,Juan Jaime,6127,Juan Jaime,P,jaimeju01,jaimj001,Juan Jaime,20140620
462102,Tommy Hanson,P,TEX,Texas Rangers,R,R,1986,52080,hansoto01,Tommy Hanson,9129,Tommy Hanson,P,hansoto01,hanst001,Tommy Hanson,20090607
462515,Miguel Socolovich,P,ATL,Atlanta Braves,R,R,1986,52152,socolmi01,Miguel Socolovich,6697,Miguel Socolovich,P,socolmi01,socom001,Miguel Socolovich,20120714
464426,Denis Phipps,RF,CIN,Cincinnati Reds,R,R,1985,52171,phippde01,Denis Phipps,6968,Denis Phipps,OF,phippde01,phipd001,Denis Phipps,20120903
464433,Juan Francisco,3B,BOS,Boston Red Sox,L,R,1987,52175,francju02,Juan Francisco,6978,Juan Francisco,1B/3B,francju02,franj005,Juan Francisco,20090914
453343,Mark Melancon,P,SF,San Francisco Giants,R,R,1985,52231,melanma01,Mark Melancon,4264,Mark Melancon,P,melanma01,melam001,Mark Melancon,20090426
453344,Brandon Morrow,P,CHC,Chicago Cubs,R,R,1984,52232,morrobr01,Brandon Morrow,9346,Brandon Morrow,P,morrobr01,morrb001,Brandon Morrow,20070403
453362,Chris Valaika,1B,CHC,Chicago Cubs,R,R,1985,52237,valaich01,Chris Valaika,1165,Chris Valaika,2B,valaich01,valac001,Chris Valaika,20100824
453400,Chris Johnson,3B,CWS,Chicago White Sox,R,R,1984,52240,johnsch05,Chris Johnson,1191,Chris Johnson,3B,johnsch05,johnc003,Chris Johnson,20090909
444468,Hector Rondon,P,HOU,Houston Astros,R,R,1988,52251,rondohe01,Hector Rondon,2391,Hector Rondon,P,rondohe01,rondh001,Hector Rondon,20130403
448801,Chris Davis,1B,BAL,Baltimore Orioles,L,R,1986,52253,davisch02,Chris Davis,9272,Chris Davis,1B,davisch02,davic003,Chris Davis,20080626
448802,Jaime Garcia,P,CHC,Chicago Cubs,L,L,1986,52254,garcija02,Jaime Garcia,8137,Jaime Garcia,P,garcija02,garcj004,Jaime Garcia,20080711
444482,David Peralta,LF,ARI,Arizona Diamondbacks,L,L,1987,52260,peralda01,David Peralta,2136,David Peralta,OF,peralda01,perad001,David Peralta,20140601
444859,Melky Mesa,CF,KC,Kansas City Royals,R,R,1987,52280,mesame01,Melky Mesa,447,Melky Mesa,,mesame01,mesam001,Melky Mesa,20120922
449170,Erik Cordier,P,MIA,Miami Marlins,R,R,1986,52282,cordier01,Erik Cordier,4086,Erik Cordier,P,cordier01,corde001,Erik Cordier,20140903
449181,Paulo Orlando,RF,KC,Kansas City Royals,R,R,1985,52285,orlanpa01,Paulo Orlando,8628,Paulo Orlando,OF,orlanpa01,orlap001,Paulo Orlando,20150409
445055,Jon Jay,CF,CWS,Chicago White Sox,L,L,1985,52296,jayjo02,Jon Jay,5227,Jon Jay,OF,jayjo02,jay-j001,Jon Jay,20100426
445216,Daniel McCutchen,P,TEX,Texas Rangers,R,R,1982,52320,mccutda01,Daniel McCutchen,263,Daniel McCutchen,,mccutda01,mccud001,Daniel McCutchen,20090831
450641,Quintin Berry,CF,MIL,Milwaukee Brewers,L,L,1984,52341,berryqu01,Quintin Berry,9414,Quintin Berry,OF,berryqu01,berrq001,Quintin Berry,20120523
450665,Kris Medlen,P,ARI,Arizona Diamondbacks,S,R,1985,52344,medlekr01,Kris Medlen,9417,Kris Medlen,P,medlekr01,medlk001,Kris Medlen,20090521
450729,Doug Fister,P,TEX,Texas Rangers,L,R,1984,52353,fistedo01,Doug Fister,9425,Doug Fister,P,fistedo01,fistd001,Doug Fister,20090808
455374,Antonio Bastardo,P,ARI,Arizona Diamondbacks,R,L,1985,52360,bastaan01,Antonio Bastardo,8844,Antonio Bastardo,P,bastaan01,basta001,Antonio Bastardo,20090602
455378,Ali Solis,C,LAD,Los Angeles Dodgers,R,R,1987,52362,solisal01,Ali Solis,8848,Ali Solis,C,solisal01,solia001,Ali Solis,20120916
456051,Hector Noesi,P,CWS,Chicago White Sox,R,R,1987,52416,noesihe01,Hector Noesi,3292,Hector Noesi,P,noesihe01,noesh001,Hector Noesi,20110518
446192,Adam Moore,C,TB,Tampa Bay Rays,R,R,1984,52441,mooread01,Adam Moore,9362,Adam Moore,C,mooread01,moora001,Adam Moore,20090917
446334,Evan Longoria,3B,SF,San Francisco Giants,R,R,1985,52448,longoev01,Evan Longoria,9368,Evan Longoria,3B,longoev01,longe001,Evan Longoria,20080412
451628,Alfredo Figaro,P,TEX,Texas Rangers,R,R,1984,52453,figaral01,Alfredo Figaro,8404,Alfredo Figaro,P,figaral01,figaa001,Alfredo Figaro,20090620
456071,Yohan Flande,P,COL,Colorado Rockies,L,L,1986,52458,flandyo01,Yohan Flande,5057,Yohan Flande,P,flandyo01,flany001,Yohan Flande,20140625
456078,Welington Castillo,C,CWS,Chicago White Sox,R,R,1987,52461,castiwe01,Welington Castillo,3256,Welington Castillo,C,castiwe01,castw002,Welington Castillo,20100811
456379,Al Alburquerque,P,CWS,Chicago White Sox,R,R,1986,52489,albural01,Al Alburquerque,6324,Al Alburquerque,P,albural01,albua001,Al Alburquerque,20110415
451705,Alberto Rosario,C,STL,St. Louis Cardinals,R,R,1987,52499,rosaral01,Alberto Rosario,7125,Alberto Rosario,C,rosaral01,rosaa002,Alberto Rosario,20160709
451713,Carlos Peguero,LF,BOS,Boston Red Sox,L,L,1987,52503,pegueca01,Carlos Peguero,8760,Carlos Peguero,OF,pegueca01,peguc001,Carlos Peguero,20110419
452095,Tyler Flowers,C,ATL,Atlanta Braves,R,R,1986,52532,flowety01,Tyler Flowers,9134,Tyler Flowers,C,flowety01,flowt001,Tyler Flowers,20090903
452105,John Hester,C,LAA,Los Angeles Angels,R,R,1983,52534,hestejo01,John Hester,877,John Hester,,hestejo01,hestj001,John Hester,20090828
456776,Alex Torres,P,ATL,Atlanta Braves,L,L,1987,52546,torreal01,Alex Torres,7038,Alex Torres,P,torreal01,torra002,Alex Torres,20110718
452239,Justin Maxwell,CF,MIA,Miami Marlins,R,R,1983,52567,maxweju01,Justin Maxwell,6827,Justin Maxwell,OF,maxweju01,maxwj002,Justin Maxwell,20070905
453178,Ian Kennedy,P,KC,Kansas City Royals,R,R,1984,52572,kenneia01,Ian Kennedy,6986,Ian Kennedy,P,kenneia01,kenni001,Ian Kennedy,20070901
452027,Andrew Albers,P,SEA,Seattle Mariners,R,L,1985,52617,alberan01,Andrew Albers,7853,Andrew Albers,P,alberan01,albea001,Andrew Albers,20130806
450317,J.P. Arencibia,C,TB,Tampa Bay Rays,R,R,1986,52678,arencjp01,J.P. Arencibia,697,J.P. Arencibia,,arencjp01,arenj001,J.P. Arencibia,20100807
453562,Jake Arrieta,P,PHI,Philadelphia Phillies,R,R,1986,52691,arrieja01,Jake Arrieta,4153,Jake Arrieta,P,arrieja01,arrij001,Jake Arrieta,20100610
453568,Charlie Blackmon,RF,COL,Colorado Rockies,L,L,1986,52804,blackch02,Charlie Blackmon,7859,Charlie Blackmon,OF,blackch02,blacc001,Charlie Blackmon,20110607
445204,Tyson Brummett,P,TOR,Toronto Blue Jays,R,R,1984,52875,brummty01,Tyson Brummett,509,Tyson Brummett,,brummty01,brumt001,Tyson Brummett,20121003
493316,Yoenis Cespedes,LF,NYM,New York Mets,R,R,1985,53004,cespeyo01,Yoenis Cespedes,13110,Yoenis Cespedes,OF,cespeyo01,cespy001,Yoenis Cespedes,20120328
547973,Aroldis Chapman,P,NYY,New York Yankees,L,L,1988,53014,chapmar01,Aroldis Chapman,10233,Aroldis Chapman,P,chapmar01,chapa001,Aroldis Chapman,20100831
612672,Wei-Yin Chen,P,MIA,Miami Marlins,R,L,1985,53026,chenwe02,Wei-Yin Chen,13071,Wei-Yin Chen,P,chenwe02,chenw001,Wei-Yin Chen,20120410
445193,Robert Coello,P,LAA,Los Angeles Angels,R,R,1984,53058,coellro01,Robert Coello,1149,Robert Coello,P,coellro01,coelr001,Robert Coello,20100906
506433,Yu Darvish,P,CHC,Chicago Cubs,R,R,1986,53155,darviyu01,Yu Darvish,13074,Yu Darvish,P,darviyu01,darvy001,Yu Darvish,20120409
458530,Erik Davis,P,WSH,Washington Nationals,R,R,1986,53165,daviser02,Erik Davis,8422,Erik Davis,P,daviser02,davie002,Erik Davis,20130602
451773,Dane De La Rosa,P,LAA,Los Angeles Angels,R,R,1983,53182,delarda01,Dane De La Rosa,10095,Dane de la Rosa,P,delarda01,delad001,Dane de la Rosa,20110720
451585,Sam Demel,P,NYY,New York Yankees,R,R,1985,53201,demelsa01,Sam Demel,868,Sam Demel,,demelsa01,demes001,Sam Demel,20100616
448281,Sean Doolittle,P,WSH,Washington Nationals,L,L,1986,53253,doolise01,Sean Doolittle,1581,Sean Doolittle,P,doolise01,dools001,Sean Doolittle,20120605
453580,Steve Edlefsen,P,SF,San Francisco Giants,R,R,1985,53289,edlefst01,Steve Edlefsen,2185,Steve Edlefsen,P,edlefst01,edles001,Steve Edlefsen,20110821
456544,Eric Farris,2B,MIL,Milwaukee Brewers,R,R,1986,53339,farrier01,Eric Farris,2066,Eric Farris,2B/OF,farrier01,farre001,Eric Farris,20110728
453943,Todd Frazier,3B,NYM,New York Mets,R,R,1986,53395,frazito01,Todd Frazier,785,Todd Frazier,,frazito01,frazt001,Todd Frazier,20110523
648717,Alex Guerrero,LF,LAD,Los Angeles Dodgers,R,R,1986,53590,guerral01,Alex Guerrero,15670,Alex Guerrero,3B/OF,guerral01,guera001,Alex Guerrero,20140322
444935,Nick Hagadone,P,CLE,Cleveland Indians,L,L,1986,53610,hagadni01,Nick Hagadone,1351,Nick Hagadone,P,hagadni01,hagan001,Nick Hagadone,20110901
445177,Deunte Heath,P,CIN,Cincinnati Reds,R,R,1985,53658,heathde01,Deunte Heath,7371,Deunte Heath,P,heathde01,heatd001,Deunte Heath,20120901
458550,Jeremy Hefner,P,NYM,New York Mets,R,R,1986,53661,hefneje01,Jeremy Hefner,1989,Jeremy Hefner,P,hefneje01,hefnj001,Jeremy Hefner,20120423
506648,Yoslan Herrera,P,LAA,Los Angeles Angels,R,R,1981,53698,herreyo01,Yoslan Herrera,7759,Yoslan Herrera,P,herreyo01,herry001,Yoslan Herrera,20080712
673633,Yoshihisa Hirano,P,ARI,Arizona Diamondbacks,R,R,1984,53724,hiranyo01,Yoshihisa Hirano,19756,Yoshihisa Hirano,P,,hiray001,Yoshihisa Hirano,20180329
456662,Jeremy Horst,P,PHI,Philadelphia Phillies,L,L,1985,53745,horstje01,Jeremy Horst,596,Jeremy Horst,,horstje01,horsj001,Jeremy Horst,20110528
458537,Cory Luebke,P,PIT,Pittsburgh Pirates,R,L,1985,54103,luebkco01,Cory Luebke,1984,Cory Luebke,P,luebkco01,luebc001,Cory Luebke,20100903
469690,Victor Marte,P,STL,St. Louis Cardinals,R,R,1980,54154,martevi01,Victor Marte,5158,Victor Marte,P,martevi01,martv002,Victor Marte,20090906
455119,Chris Martin,P,TEX,Texas Rangers,R,R,1986,54159,martich02,Chris Martin,11847,Chris Martin,P,martich02,martc007,Chris Martin,20140426
547982,Leonys Martin,CF,CLE,Cleveland Indians,L,R,1988,54187,martile01,Leonys Martin,11846,Leonys Martin,OF,martile01,martl004,Leonys Martin,20110902
493343,Hector Olivera,LF,SD,San Diego Padres,R,R,1985,54488,olivehe01,Hector Olivera,17528,Hector Olivera,3B,olivehe01,olivh001,Hector Olivera,20150901
456034,David Price,P,BOS,Boston Red Sox,L,L,1985,54694,priceda01,David Price,3184,David Price,P,priceda01,pricd001,David Price,20080914
461865,Andrew Romine,SS,PHI,Philadelphia Phillies,S,R,1985,54877,rominan01,Andrew Romine,1159,Andrew Romine,3B/SS,rominan01,romia001,Andrew Romine,20100924
460701,James Russell,P,CLE,Cleveland Indians,L,L,1986,54912,russeja02,James Russell,4089,James Russell,P,russeja02,russj003,James Russell,20100405
456045,Joe Savery,P,CWS,Chicago White Sox,L,L,1985,54995,saverjo01,Joe Savery,2835,Joe Savery,P,saverjo01,savej001,Joe Savery,20110920
452737,Chris Schwinden,P,NYM,New York Mets,R,R,1986,55014,schwich01,Chris Schwinden,7851,Chris Schwinden,P,schwich01,schwc001,Chris Schwinden,20110908
452741,Michael Stutes,P,PHI,Philadelphia Phillies,R,R,1986,55135,sttuemi01,Michael Stutes,6550,Michael Stutes,P,stutemi01,stutm001,Michael Stutes,20110425
625329,Henry Urrutia,LF,BAL,Baltimore Orioles,L,R,1987,55317,urruthe01,Henry Urrutia,14441,Henry Urrutia,DH/OF,urruthe01,urruh001,Henry Urrutia,20130720
493364,Dayan Viciedo,OF,TOR,Toronto Blue Jays,R,R,1989,55376,vicieda01,Dayan Viciedo,3917,Dayan Viciedo,OF,vicieda01,vicid001,Dayan Viciedo,20100620
444992,Duke Welker,P,PIT,Pittsburgh Pirates,L,R,1986,55418,welkedu01,Duke Welker,792,Duke Welker,,welkedu01,welkd001,Duke Welker,20130623
446099,John Axford,P,TOR,Toronto Blue Jays,R,R,1983,55512,axforjo01,John Axford,9059,John Axford,P,axforjo01,axfoj001,John Axford,20090915
520980,Pedro Baez,P,LAD,Los Angeles Dodgers,R,R,1988,55520,baezpe01,Pedro Baez,5420,Pedro Baez,P,baezpe01,baezp001,Pedro Baez,20140505
453268,Daniel Bard,P,CHC,Chicago Cubs,R,R,1985,55530,bardda01,Daniel Bard,7115,Daniel Bard,P,bardda01,bardd001,Daniel Bard,20090513
520976,Engel Beltre,RF,TEX,Texas Rangers,L,L,1989,55561,beltren01,Engel Beltre,4918,Engel Beltre,OF,beltren01,belte002,Engel Beltre,20130626
503437,James Beresford,3B,MIN,Minnesota Twins,L,R,1989,55567,beresja01,James Beresford,4626,James Beresford,1B/3B,beresja01,berej003,James Beresford,20160910
501852,Bruce Billings,P,NYY,New York Yankees,R,R,1985,55579,billibr02,Bruce Billings,3044,Bruce Billings,P,billibr02,billb002,Bruce Billings,20110527
518468,Michael Blazek,P,MIL,Milwaukee Brewers,R,R,1989,55592,blazemi01,Michael Blazek,9654,Michael Blazek,P,blazemi01,blazm001,Michael Blazek,20130622
517448,Wilfredo Boscan,P,ATL,Atlanta Braves,R,R,1989,55604,boscawi01,Wilfredo Boscan,7655,Wilfredo Boscan,P,boscawi01,boscw001,Wilfredo Boscan,20160519
518489,Ryan Brasier,P,BOS,Boston Red Sox,R,R,1987,55617,brasiry01,Ryan Brasier,5615,Ryan Brasier,P,brasiry01,brasr001,Ryan Brasier,20130502
518500,Andrew Brown,OF,OAK,Oakland Athletics,R,R,1984,55633,brownan02,Andrew Brown,3837,Andrew Brown,OF,brownan02,browa003,Andrew Brown,20110612
446395,Corey Brown,CF,BOS,Boston Red Sox,L,L,1985,55635,brownco01,Corey Brown,2650,Corey Brown,OF,brownco01,browc003,Corey Brown,20110906
516684,Lendy Castillo,P,CHC,Chicago Cubs,S,R,1989,55680,castile01,Lendy Castillo,11562,Lendy Castillo,P,castile01,castl002,Lendy Castillo,20120409
446399,Brett Cecil,P,STL,St. Louis Cardinals,R,L,1986,55695,cecilbr01,Brett Cecil,2660,Brett Cecil,P,cecilbr01,cecib001,Brett Cecil,20090505
518542,Juan Centeno,C,TEX,Texas Rangers,L,R,1989,55701,centeju01,Juan Centeno,7168,Juan Centeno,C,centeju01,centj001,Juan Centeno,20130918
501955,Joba Chamberlain,P,CLE,Cleveland Indians,R,R,1985,55707,chambjo03,Joba Chamberlain,2692,Joba Chamberlain,P,chambjo03,chamj002,Joba Chamberlain,20070807
518545,Adron Chambers,OF,HOU,Houston Astros,L,L,1986,55708,chambad01,Adron Chambers,7995,Adron Chambers,OF,chambad01,chama002,Adron Chambers,20110906
518553,Steve Cishek,P,CHC,Chicago Cubs,R,R,1986,55725,cishest01,Steve Cishek,6483,Steve Cishek,P,cishest01,cishs001,Steve Cishek,20100926
521055,Maikel Cleto,P,CWS,Chicago White Sox,R,R,1989,55729,cletoma01,Maikel Cleto,5529,Maikel Cleto,P,cletoma01,cletm001,Maikel Cleto,20110602
518567,Josh Collmenter,P,ATL,Atlanta Braves,R,R,1986,55734,collmjo01,Josh Collmenter,7312,Josh Collmenter,P,collmjo01,collj001,Josh Collmenter,20110417
517008,Alex Colome,P,CWS,Chicago White Sox,R,R,1988,55735,colomal01,Alex Colome,6661,Alex Colome,P,colomal01,coloa001,Alex Colome,20130530
446359,Zack Cozart,3B,LAA,Los Angeles Angels,R,R,1985,55752,cozarza01,Zack Cozart,2616,Zack Cozart,SS,cozarza01,cozaz001,Zack Cozart,20110707
488810,Tony Cruz,C,CIN,Cincinnati Reds,R,R,1986,55765,cruzto03,Tony Cruz,2802,Tony Cruz,C,cruzto03,cruzt002,Tony Cruz,20110524
518586,Charlie Culberson,LF,ATL,Atlanta Braves,R,R,1989,55773,culbech01,Charlie Culberson,3298,Charlie Culberson,SS/OF,culbech01,culbc001,Charlie Culberson,20120513
518595,Travis d'Arnaud,C,NYM,New York Mets,R,R,1989,55784,darnatr01,Travis d'Arnaud,7739,Travis d'Arnaud,C,darnatr01,darnt001,Travis d'Arnaud,20130817
518603,Justin DeFratus,P,SEA,Seattle Mariners,S,R,1987,55795,defraju01,Justin De Fratus,4955,Justin De Fratus,P,defraju01,defrj001,Justin De Fratus,20110918
517059,Jose De Paula,P,NYY,New York Yankees,R,L,1988,55829,depaujo02,Jose De Paula,5744,Jose De Paula,P,depaujo02,depaj004,Jose De Paula,20150621
518614,Daniel Descalso,2B,CHC,Chicago Cubs,L,R,1986,55831,descada01,Daniel Descalso,8392,Daniel Descalso,2B/3B,descada01,descd001,Daniel Descalso,20100918
518617,Jake Diekman,P,KC,Kansas City Royals,L,L,1987,55842,diekmja01,Jake Diekman,5003,Jake Diekman,P,diekmja01,diekj001,Jake Diekman,20120515
514888,Jose Altuve,2B,HOU,Houston Astros,R,R,1990,55877,altuvjo01,Jose Altuve,5417,Jose Altuve,2B,altuvjo01,altuj001,Jose Altuve,20110720
516714,Dario Alvarez,P,SEA,Seattle Mariners,L,L,1989,55880,alvarda01,Dario Alvarez,14239,Dario Alvarez,P,alvarda01,alvad001,Dario Alvarez,20140903
506693,Henderson Alvarez III,P,PHI,Philadelphia Phillies,R,R,1990,55886,alvarhe01,Henderson Alvarez,5669,Henderson Alvarez,P,alvarhe01,alvah001,Henderson Alvarez,20110810
506560,Alexi Amarista,SS,DET,Detroit Tigers,L,R,1989,55889,amarial01,Alexi Amarista,9063,Alexi Amarista,2B/SS/OF,amarial01,amara001,Alexi Amarista,20110426
623454,Drew Anderson,P,PHI,Philadelphia Phillies,R,R,1994,55895,anderdr02,Drew Anderson,15130,Drew Anderson,P,anderdr02,anded003,Drew Anderson,20170801
502249,Lars Anderson,1B,TOR,Toronto Blue Jays,L,L,1987,55897,anderla03,Lars Anderson,9018,Lars Anderson,1B,anderla03,andel002,Lars Anderson,20100906
516472,Francisco Arcia,C,LAA,Los Angeles Angels,L,R,1989,55912,arciafr01,Francisco Arcia,10286,Francisco Arcia,C,,arcif001,Francisco Arcia,20180726
518420,Dylan Axelrod,P,CIN,Cincinnati Reds,R,R,1985,55929,axelrdy01,Dylan Axelrod,9303,Dylan Axelrod,P,axelrdy01,axeld001,Dylan Axelrod,20110907
518927,Tommy Layne,P,NYY,New York Yankees,L,L,1984,55935,layneto01,Tommy Layne,7501,Tommy Layne,P,layneto01,laynt001,Tom Layne,20120814
506702,Sandy Leon,C,BOS,Boston Red Sox,S,R,1989,55951,leonsa01,Sandy Leon,5273,Sandy Leon,C,leonsa01,leons001,Sandy Leon,20120514
521428,Che-Hsuan Lin,CF,HOU,Houston Astros,R,R,1988,55964,linch01,Che-Hsuan Lin,3734,Che-Hsuan Lin,OF,linch01,lin-c001,Che-Hsuan Lin,20120414
446641,Wilton Lopez,P,COL,Colorado Rockies,R,R,1983,55973,lopezwi01,Wilton Lopez,4227,Wilton Lopez,P,lopezwi01,lopew001,Wilton Lopez,20090828
518953,David Lough,LF,PHI,Philadelphia Phillies,L,L,1986,55984,loughda01,David Lough,7215,David Lough,OF,loughda01,lougd001,David Lough,20120901
518961,Josh Lueke,P,TB,Tampa Bay Rays,R,R,1984,55992,luekejo01,Josh Lueke,5722,Josh Lueke,P,luekejo01,luekj001,Josh Lueke,20110403
518963,Zach Lutz,3B,NYM,New York Mets,R,R,1986,55999,lutzza01,Zach Lutz,3735,Zach Lutz,1B/3B,lutzza01,lutzz001,Zach Lutz,20120424
516970,Sugar Ray Marimon,P,ATL,Atlanta Braves,R,R,1988,56023,marimsu01,Sugar Ray Marimon,6027,Sugar Marimon,P,marimsu01,maris001,Sugar Ray Marimon,20150414
517629,Kelvin Marte,P,PIT,Pittsburgh Pirates,R,L,1987,56030,marteke02,Kelvin Marte,5200,Kelvin Marte,P,marteke02,martk002,Kelvin Marte,20160903
516782,Starling Marte,CF,PIT,Pittsburgh Pirates,R,R,1988,56034,martest01,Starling Marte,9241,Starling Marte,OF,martest01,marts002,Starling Marte,20120726
514669,Rafael Martin,P,WSH,Washington Nationals,R,R,1984,56039,martira04,Rafael Martin,10258,Rafael Martin,P,martira04,martr005,Rafael Martin,20150415
518991,Darin Mastroianni,RF,MIN,Minnesota Twins,R,R,1985,56057,mastrda01,Darin Mastroianni,7316,Darin Mastroianni,OF,mastrda01,mastd002,Darin Mastroianni,20110824
489096,Jeremy McBryde,P,LAA,Los Angeles Angels,R,R,1987,56072,,,sa328275,Jeremy Mcbryde,,,,,22220202
519003,Patrick McCoy,P,BAL,Baltimore Orioles,L,L,1988,56074,mccoypa01,Pat McCoy,6605,Pat McCoy,P,mccoypa01,mccop001,Pat McCoy,20140622
516769,Jenrry Mejia,P,NYM,New York Mets,R,R,1989,56089,mejiaje01,Jenrry Mejia,8476,Jenrry Mejia,P,mejiaje01,mejij001,Jenrry Mejia,20100407
519023,Devin Mesoraco,C,NYM,New York Mets,R,R,1988,56104,mesorde01,Devin Mesoraco,5666,Devin Mesoraco,C,mesorde01,mesod001,Devin Mesoraco,20110903
502166,Brad Mills,P,OAK,Oakland Athletics,R,L,1985,56121,millsbr02,Brad Mills,4420,Brad Mills,P,millsbr02,millb001,Brad Mills,20090618
476192,Johnny Monell,C,NYM,New York Mets,L,R,1986,56135,moneljo01,Johnny Monell,2783,Johnny Monell,C,moneljo01,monej001,Johnny Monell,20130905
514981,Diego Moreno,P,CLE,Cleveland Indians,R,R,1987,56150,morendi01,Diego Moreno,6238,Diego Moreno,P,morendi01,mored001,Diego Moreno,20150622
489150,Clayton Mortensen,P,BOS,Boston Red Sox,R,R,1985,56160,mortecl01,Clayton Mortensen,3166,Clayton Mortensen,P,mortecl01,mortc003,Clayton Mortensen,20090629
518626,Josh Donaldson,3B,ATL,Atlanta Braves,R,R,1985,56185,donaljo02,Josh Donaldson,5038,Josh Donaldson,3B,donaljo02,donaj001,Josh Donaldson,20100430
446263,Lucas Duda,1B,KC,Kansas City Royals,L,R,1986,56196,dudalu01,Lucas Duda,2502,Lucas Duda,1B/OF,dudalu01,dudal001,Lucas Duda,20100901
518633,Danny Duffy,P,KC,Kansas City Royals,L,L,1988,56197,duffyda01,Danny Duffy,3542,Danny Duffy,P,duffyda01,duffd001,Danny Duffy,20110518
446225,Ed Easley,C,STL,St. Louis Cardinals,R,R,1985,56211,easleed01,Ed Easley,2487,Edward Easley,C,easleed01,easle001,Ed Easley,20150529
518655,John Ely,P,HOU,Houston Astros,R,R,1986,56222,elyjo01,John Ely,6132,John Ely,P,elyjo01,ely-j001,John Ely,20100428
518674,C.J. Fick,P,HOU,Houston Astros,R,R,1985,56259,fickch01,C.J. Fick,7978,Chuckie Fick,P,fickch01,fickc001,Chuckie Fick,20120526
521655,Wilmer Font,P,TB,Tampa Bay Rays,R,R,1990,56278,fontwi01,Wilmer Font,5257,Wilmer Font,P,fontwi01,fontw001,Wilmer Font,20120918
518692,Freddie Freeman,1B,ATL,Atlanta Braves,L,R,1989,56289,freemfr01,Freddie Freeman,5361,Freddie Freeman,1B,freemfr01,freef001,Freddie Freeman,20100901
516910,Carlos Frias,P,CLE,Cleveland Indians,R,R,1989,56292,friasca01,Carlos Frias,3547,Carlos Frias,P,friasca01,friac001,Carlos Frias,20140804
518700,Eric Fryer,C,STL,St. Louis Cardinals,R,R,1985,56298,fryerer01,Eric Fryer,8145,Eric Fryer,C,fryerer01,fryee001,Eric Fryer,20110626
518703,Charlie Furbush,P,SEA,Seattle Mariners,L,L,1986,56302,furbuch01,Charlie Furbush,1370,Charlie Furbush,P,furbuch01,furbc001,Charlie Furbush,20110523
518715,Cory Gearrin,P,SEA,Seattle Mariners,R,R,1986,56333,gearrco01,Cory Gearrin,7947,Cory Gearrin,P,gearrco01,gearc001,Cory Gearrin,20110425
518716,Dillon Gee,P,MIN,Minnesota Twins,R,R,1986,56334,geedi01,Dillon Gee,7396,Dillon Gee,P,geedi01,gee-d001,Dillon Gee,20100907
518725,Caleb Gindl,RF,MIL,Milwaukee Brewers,L,L,1988,56346,gindlca01,Caleb Gindl,5002,Caleb Gindl,OF,gindlca01,gindc001,Caleb Gindl,20130615
453232,Graham Godfrey,P,OAK,Oakland Athletics,R,R,1984,56353,godfrgr01,Graham Godfrey,3128,Graham Godfrey,P,godfrgr01,godfg001,Graham Godfrey,20110610
460156,Brandon Gomes,P,TB,Tampa Bay Rays,R,R,1984,56355,gomesbr01,Brandon Gomes,2267,Brandon Gomes,P,gomesbr01,gomeb001,Brandon Gomes,20110503
